#Collected by Hyejin Cho and Hui-Hsien Chou
#id	name	control	treatment1	treatment2
eco:b4266	idnO	3408.385010	5195.944824	6758.100098
eco:b4314	fimA	5030.149902	6886.580078	5472.799805
eco:b0297	eaeH	5767.040039	4889.009766	3738.919922
eco:b0546	ybcM	3119.979980	3780.199951	3735.110107
eco:b3336	bfr	4177.379883	4928.194824	7082.529785
eco:b2103	thiD	5412.120117	4980.069824	4184.049805
eco:b1476	fdnI	5452.149902	2500.145020	1918.550049
eco:b0790	ybhP	2689.050049	2179.290039	4452.830078
eco:b2903	gcvP	3093.145020	2760.784912	2361.699951
eco:b1082	flgK	2695.310059	3930.639893	4546.589844
eco:b1767	ansA	4024.350098	4982.649902	5100.975098
eco:b2130	yehY	3277.449951	4322.879883	5501.629883
eco:b0396	araJ	4028.800049	4768.620117	5471.180176
eco:b4643	pawZ	1757.400024	2990.219971	4167.799805
eco:b2684	mprA	5802.479980	1642.119995	1690.229980
eco:b2316	accD	5862.629883	3999.969971	3629.100098
eco:b3352	yheS	4106.180176	3587.899902	3909.830078
eco:b1860	ruvB	3803.625000	4132.794922	3547.750000
eco:b0963	mgsA	3117.530029	3204.725098	4800.125000
eco:b3287	def	3572.854980	2436.324951	1230.405029
eco:b0341	cynX	3374.719971	3572.860107	4235.680176
eco:b0349	mhpC	2098.000000	5330.120117	5882.455078
eco:b3916	pfkA	3779.149902	5615.609863	4437.259766
eco:b2937	speB	3456.554932	4653.330078	5556.490234
eco:b0818	ybiR	2710.050049	6327.709961	7712.490234
eco:b3335	gspO	1375.589966	7074.000000	9833.400391
eco:b4206	ytfB	4440.350098	3422.389893	4193.740234
eco:b0062	araA	3496.850098	4766.540039	6836.169922
eco:b4609	ryfD	3513.010010	7463.229980	6582.750000
eco:b3551	bisC	3660.209961	4422.479980	6381.979980
eco:b3809	dapF	2902.959961	4811.134766	3214.489990
eco:b0029	ispH	3602.949951	1501.010010	1416.300049
eco:b1833	yebS	6875.089844	5730.560059	5816.029785
eco:b3413	gntX	6463.270020	7605.520020	8112.649902
eco:b3405	ompR	7041.029785	3659.610107	3184.989990
eco:b2948	yqgE	4240.750000	9075.705078	7178.165039
eco:b4191	ulaR	4039.040039	3730.010010	3713.080078
eco:b4240	treB	1947.810059	5290.149902	4502.939941
eco:b0564	appY	1552.844971	1077.545044	668.770020
eco:b1127	pepT	1479.765015	3730.629883	3880.469971
eco:b0826	moeB	2902.580078	3710.250000	3110.929932
eco:b0781	moaA	3175.070068	3893.389893	2496.199951
eco:b2830	rppH	4689.189941	8038.765137	5280.935059
eco:b1459	yncI	4531.379883	5383.160156	5105.149902
eco:b4499	yehH	4559.779785	3030.570068	3777.070068
eco:b0284	paoC	4226.580078	3497.139893	5068.899902
eco:b0915	lpxK	2907.179932	7053.689941	6308.790039
eco:b0659	ybeY	3169.304932	3784.334961	1256.260010
eco:b2574	nadB	3761.120117	5735.370117	7035.149902
eco:b4128	yjdK	4495.209961	1434.760010	1335.930054
eco:b0025	ribF	4809.645020	3882.665039	3530.175049
eco:b1165	ymgA	406.424988	1883.474976	2143.580078
eco:b0317	yahC	7666.060059	10105.339844	12504.009766
eco:b0408	secD	3866.770020	4649.839844	2703.040039
eco:b3937	yiiX	5173.390137	2769.639893	3632.939941
eco:b4348	hsdS	2656.209961	3091.899902	3286.459961
eco:b3962	sthA	3470.429932	2885.419922	3949.149902
eco:b0405	queA	5028.109863	4983.770020	2260.669922
eco:b0914	msbA	3756.719971	7330.640137	4865.279785
eco:b2828	lgt	3994.229980	8415.429688	9099.839844
eco:b2719	hycG	4199.564941	2233.135010	2729.520020
eco:b0407	yajC	2838.179932	5614.270020	3494.379883
eco:b1119	nagK	2164.689941	6408.899902	6873.160156
eco:b4046	zur	4251.604980	4435.365234	4830.924805
eco:b3830	ysgA	7775.549805	6865.694824	7398.515137
eco:b2212	alkB	3430.165039	3902.625000	5639.640137
eco:b4438	cyaR	3558.120117	1425.270020	1106.599976
eco:b3439	yhhW	3656.300049	6822.399902	5247.895020
eco:b0931	pncB	4060.929932	3278.820068	3250.709961
eco:b3710	mdtL	5376.729980	9249.540039	9030.330078
eco:b2788	gudX	5135.725098	3793.834961	3988.784912
eco:b3080	ygjK	4016.330078	3356.530029	4048.425049
eco:b3210	arcB	5198.270020	4015.770020	4134.339844
eco:b0527	ybcI	2919.439941	6154.370117	11534.690430
eco:b1324	tpx	4343.069824	1917.685059	2107.235107
eco:b3787	wecC	0.000000	0.000000	0.000000
eco:b1216	chaA	3882.635010	3362.389893	3140.810059
eco:b4193	ulaA	3509.679932	5172.279785	5369.589844
eco:b1168	ycgG	4971.680176	3464.155029	3417.375000
eco:b2403	valY	7903.479980	3523.135010	3929.000000
eco:b3575	yiaK	4801.649902	5203.410156	5813.919922
eco:b3051	yqiK	2115.175049	4147.754883	4560.310059
eco:b3941	metF	3693.635010	3946.110107	3301.895020
eco:b0073	leuB	4841.654785	6090.294922	6820.254883
eco:b2785	rlmD	0.000000	0.000000	0.000000
eco:b3173	yhbX	3512.419922	2980.330078	2674.544922
eco:b3516	gadX	5822.839844	5586.589844	1897.739990
eco:b2513	yfgM	1891.380005	4249.029785	2307.250000
eco:b4674	ynbG	21.580000	14.620000	20.410000
eco:b2218	rcsC	5313.879883	4817.009766	5014.700195
eco:b4331	kptA	4030.544922	3585.074951	5581.625000
eco:b0188	tilS	1895.160034	3076.114990	2493.060059
eco:b4141	yjeH	5445.424805	7458.535156	7457.640137
eco:b2442	intZ	4324.390137	6666.850098	5747.700195
eco:b3169	nusA	5164.299805	12306.809570	2800.979980
eco:b1497	ydeM	2863.020020	3020.520020	2721.780029
eco:b1366	ydaY	4071.320068	10171.709961	9496.759766
eco:b2050	wcaI	3993.850098	2229.699951	3487.854980
eco:b1133	mnmA	6925.439941	9914.349609	5294.080078
eco:b3885	yihX	3545.949951	4635.459961	8422.660156
eco:b1956	yedQ	4647.740234	6629.000000	6555.500000
eco:b4156	yjeM	2441.149902	6493.799805	7262.939941
eco:b1569	dicC	1450.239990	868.900024	972.099976
eco:b1263	trpD	3783.245117	2471.600098	2982.169922
eco:b2265	menF	3846.524902	3924.659912	3195.909912
eco:b3722	bglF	3670.659912	6180.580078	9078.660156
eco:b0128	yadH	4504.149902	10437.940430	9665.519531
eco:b3478	nikC	1580.790039	5660.165039	3243.320068
eco:b3956	ppc	5316.229980	5747.060059	4280.450195
eco:b0207	dkgB	5518.419922	4283.444824	4713.274902
eco:b0730	mngR	6333.109863	2364.719971	2858.620117
eco:b1241	adhE	2879.250000	8336.919922	4356.580078
eco:b1747	astA	5488.040039	5250.560059	5742.589844
eco:b3225	nanA	6524.004883	3184.955078	3828.375000
eco:b2694	argV	1500.250000	2517.850098	878.859985
eco:b4133	cadC	4437.879883	5594.595215	5547.819824
eco:b4482	yigE	4402.845215	3773.149902	8254.780273
eco:b0298	insE1	0.000000	0.000000	0.000000
eco:b0202	ileV	0.000000	0.000000	0.000000
eco:b2285	nuoE	3491.060059	8923.750000	7003.680176
eco:b2023	hisH	3336.500000	3217.709961	3140.330078
eco:b3345	tusD	0.000000	0.000000	0.000000
eco:b1002	agp	3487.620117	4010.800049	5201.700195
eco:b2897	sdhE	0.000000	0.000000	0.000000
eco:b2505	yfgH	7574.229980	2766.139893	2569.350098
eco:b1180	ycgM	4579.419922	2504.580078	3733.165039
eco:b1276	acnA	4269.560059	5540.189941	5627.500000
eco:b3307	rpsN	1773.135010	11762.144531	1009.594971
eco:b2061	wzb	3972.639893	3122.804932	2778.830078
eco:b3186	rplU	4421.604980	11213.995117	3845.600098
eco:b2350	gtrA	2718.820068	5671.995117	5538.580078
eco:b3434	yhgN	5133.339844	9149.740234	10892.660156
eco:b0348	mhpB	2864.050049	3281.560059	4458.830078
eco:b0810	glnP	4752.384766	7849.040039	8485.530273
eco:b3904	rhaB	1853.810059	4369.830078	3328.449951
eco:b3001	gpr	3600.354980	2920.310059	3075.070068
eco:b1815	yoaD	0.000000	0.000000	0.000000
eco:b0970	yccA	4649.720215	10367.089844	7880.240234
eco:b1821	mntP	0.000000	0.000000	0.000000
eco:b2274	yfbO	6828.069824	3612.104980	4257.044922
eco:b3008	metC	4565.984863	3923.830078	3812.439941
eco:b2669	stpA	986.419983	2903.080078	3075.254883
eco:b0158	btuF	5724.359863	5842.479980	5977.240234
eco:b2225	yfaP	3686.530029	7336.979980	9680.339844
eco:b2498	upp	2782.780029	2229.100098	2299.649902
eco:b0091	murC	2409.030029	2843.044922	2981.885010
eco:b2619	ratA	0.000000	0.000000	0.000000
eco:b1945	fliM	3628.280029	4837.149902	5498.330078
eco:b3446	yrhB	153.289993	6551.370117	4278.919922
eco:b1273	yciN	3225.379883	1434.895020	1599.415039
eco:b3548	yhjY	5535.680176	4074.209961	5932.964844
eco:b2591	rrsG	0.000000	0.000000	0.000000
eco:b0198	metI	2500.699951	9612.389648	13056.620117
eco:b2554	glrR	4244.839844	4031.340088	3793.909912
eco:b3020	ygiS	2778.260010	3894.445068	4592.279785
eco:b0067	thiP	4127.169922	4690.330078	5364.640137
eco:b3484	yhhI	6852.709961	2170.969971	2451.790039
eco:b2542	hcaD	3732.320068	2476.729980	3610.719971
eco:b1114	mfd	2828.620117	4017.439941	2741.760010
eco:b3460	livJ	1736.439941	2731.794922	4188.384766
eco:b3358	yhfK	4083.040039	4223.145020	4661.334961
eco:b4230	ytfT	5945.725098	7678.339844	10058.695312
eco:b3624	waaZ	0.000000	0.000000	0.000000
eco:b0239	frsA	3655.485107	4322.430176	4658.024902
eco:b3125	garR	4509.959961	1392.714966	1800.910034
eco:b1036	ycdZ	4464.950195	3270.889893	3638.899902
eco:b3905	rhaS	3523.455078	2472.219971	2544.995117
eco:b1140	intE	3071.030029	4344.319824	4156.319824
eco:b0965	yccU	4609.810059	8273.429688	10495.370117
eco:b3039	ygiD	3753.340088	4900.919922	6303.310059
eco:b0688	pgm	3976.120117	3298.669922	2271.489990
eco:b3852	ileT	0.000000	0.000000	0.000000
eco:b3878	yihQ	3704.219971	4511.104980	4637.174805
eco:b1910	cysT	4282.359863	4452.700195	4103.250000
eco:b1540	rspR	0.000000	0.000000	0.000000
eco:b1087	yceF	5807.060059	4259.680176	6059.319824
eco:b3702	dnaA	4064.564941	3168.024902	1150.334961
eco:b0896	dmsC	1882.655029	4207.069824	3919.044922
eco:b4207	fklB	4494.169922	5194.660156	5421.799805
eco:b0863	artI	3488.010010	7358.310059	4716.009766
eco:b1351	racC	6403.709961	3598.459961	4362.000000
eco:b3868	glnG	3527.250000	2154.909912	1956.109985
eco:b2810	csdA	4259.290039	4969.509766	4390.990234
eco:b2873	hyuA	3935.854980	6169.285156	6054.245117
eco:b0954	fabA	3001.350098	1953.939941	2632.399902
eco:b2310	argT	1353.474976	2218.814941	2556.899902
eco:b1777	yeaC	1435.369995	6385.149902	6823.379883
eco:b2784	relA	4276.569824	5224.754883	4370.595215
eco:b4545	ypdJ	7309.350098	7650.575195	6859.345215
eco:b3880	yihS	3887.959961	5042.330078	5952.310059
eco:b0469	apt	5185.330078	11094.839844	7616.930176
eco:b3481	nikR	3334.129883	2501.389893	1135.369995
eco:b2487	hyfG	3283.459961	3603.159912	3844.899902
eco:b2383	fryA	4900.165039	2218.199951	2137.705078
eco:b3099	yqjE	1200.650024	6187.430176	7629.930176
eco:b3721	bglB	4910.229980	6101.640137	8428.870117
eco:b1019	efeB	4006.399902	5208.904785	5864.950195
eco:b4308	yjhR	3175.080078	6887.714844	6028.129883
eco:b4108	yjdM	2448.350098	2756.040039	1742.670044
eco:b3249	mreD	4398.740234	3883.439941	3259.580078
eco:b3090	ygjV	1697.760010	3580.945068	4168.660156
eco:b0937	ssuE	4823.990234	5632.870117	6191.229980
eco:b4474	frlC	3232.919922	5421.705078	5442.075195
eco:b0065	yabI	4101.955078	2944.689941	3261.979980
eco:b3713	chrR	0.000000	0.000000	0.000000
eco:b2580	ung	2077.530029	3717.189941	5257.490234
eco:b2200	ccmB	4631.509766	3086.580078	3476.199951
eco:b4469	ygiQ	3935.695068	7003.354980	4751.810059
eco:b4160	psd	2296.790039	7167.930176	6468.879883
eco:b3924	fpr	3351.735107	6645.049805	6775.214844
eco:b3936	rpmE	7883.279785	5625.990234	4139.609863
eco:b3024	ygiW	5988.970215	4984.944824	4089.290039
eco:b3223	nanE	2183.675049	2309.070068	3245.965088
eco:b0113	pdhR	4545.544922	2780.810059	1326.160034
eco:b1534	ydeE	1615.515015	3596.169922	5111.064941
eco:b0676	nagC	3372.879883	5489.500000	4037.840088
eco:b3735	atpH	4178.020020	5209.595215	2085.320068
eco:b1015	putP	3521.715088	7424.589844	8322.065430
eco:b3995	rsd	3181.479980	1405.209961	1610.930054
eco:b0737	tolQ	5653.854980	7537.890137	3599.995117
eco:b1054	lpxL	5122.660156	6786.500000	7374.450195
eco:b1959	yedA	3173.500000	7693.490234	8350.650391
eco:b0176	rseP	5512.180176	5535.129883	4263.109863
eco:b3312	rpmC	5229.060059	2430.280029	455.970001
eco:b1388	paaA	5490.345215	8159.285156	8363.894531
eco:b0856	potH	4745.649902	5189.740234	6883.850098
eco:b0583	entD	5030.779785	4624.089844	4030.340088
eco:b1920	fliY	4332.930176	4691.859863	6715.279785
eco:b0788	ybhN	5344.549805	7763.910156	10215.849609
eco:b1062	pyrC	3614.050049	3155.860107	3002.360107
eco:b1519	tam	3773.929932	3647.850098	4556.580078
eco:b0048	folA	3628.989990	3341.080078	2991.870117
eco:b2520	yfhM	3581.860107	3959.149902	4108.540039
eco:b3344	tusC	0.000000	0.000000	0.000000
eco:b2659	csiD	2723.084961	3822.790039	4511.879883
eco:b0531	sfmC	4092.435059	1457.525024	1545.250000
eco:b0316	yahB	6820.609863	6754.899902	7971.339844
eco:b2281	nuoI	2624.475098	5979.745117	6626.080078
eco:b4060	yjcB	1750.479980	7185.229980	6695.140137
eco:b0249	ykfF	1604.280029	7313.694824	9645.480469
eco:b4439	micF	973.109985	1742.670044	1403.670044
eco:b1399	paaX	3999.669922	4455.430176	6642.250000
eco:b3725	pstB	5175.029785	1495.680054	1652.079956
eco:b0051	rsmA	3814.919922	5461.890137	3577.479980
eco:b3232	yhcM	5383.020020	4659.390137	5997.209961
eco:b3842	rfaH	1701.954956	1733.744995	1785.949951
eco:b3701	dnaN	2979.149902	4464.419922	2440.020020
eco:b0703	rhsO	0.000000	0.000000	0.000000
eco:b3257	yhdT	1513.805054	1890.064941	2588.425049
eco:b0204	rrlH	0.000000	0.000000	0.000000
eco:b0417	thiL	3702.050049	4941.490234	5413.839844
eco:b1220	ychO	4738.834961	4583.205078	5204.024902
eco:b3407	yhgF	2827.750000	3083.199951	2672.459961
eco:b4385	yjjJ	4630.365234	5785.354980	5016.399902
eco:b0430	cyoC	4756.415039	4706.810059	4013.584961
eco:b3977	tyrU	3740.139893	2444.864990	1004.765015
eco:b3752	rbsK	4163.879883	3882.090088	3152.949951
eco:b2276	nuoN	3634.229980	5457.509766	5218.689941
eco:b1909	leuZ	4612.069824	2521.110107	2358.800049
eco:b2581	yfiF	4999.705078	5151.634766	4370.484863
eco:b2686	emrB	3116.139893	4209.890137	5400.370117
eco:b0804	ybiX	2510.899902	3034.159912	2940.510010
eco:b2813	mltA	3297.165039	3317.185059	3861.344971
eco:b2947	gshB	6762.339844	7550.700195	6240.500000
eco:b2112	yehE	945.900024	2680.310059	2859.719971
eco:b3633	waaA	3630.364990	5233.169922	5862.410156
eco:b3737	atpE	6421.049805	16215.000000	8258.200195
eco:b2944	yggI	6181.529785	2865.889893	3349.169922
eco:b2244	yfaD	5081.319824	3408.979980	4203.319824
eco:b2848	yqeJ	3593.475098	1666.104980	1071.785034
eco:b2571	rseB	2791.639893	3233.189941	1600.260010
eco:b3086	ygjQ	3027.080078	3393.739990	3372.879883
eco:b1128	roxA	0.000000	0.000000	0.000000
eco:b0573	cusF	5636.745117	2279.675049	2572.975098
eco:b0874	ybjE	3135.850098	4030.919922	4611.174805
eco:b0746	valZ	7921.390137	586.239990	1039.959961
eco:b0753	ybgS	10022.410156	3528.399902	5496.629883
eco:b1317	ycjU	4187.555176	3064.405029	4121.964844
eco:b0234	yafP	5485.785156	2763.449951	3303.475098
eco:b2939	yqgB	3666.520020	1411.744995	582.164978
eco:b4620	yjbT	2257.879883	2084.419922	2991.870117
eco:b2746	ispF	1583.709961	2508.770020	1461.270020
eco:b2925	fbaA	3007.145020	7661.669922	4325.584961
eco:b3563	yiaB	3820.395020	6115.884766	8385.349609
eco:b0456	ybaA	5900.350098	6995.430176	8444.669922
eco:b4472	yhdP	4744.319824	3564.229980	3132.709961
eco:b2259	pmrD	6864.509766	4100.984863	5364.959961
eco:b2224	atoB	3920.929932	4413.549805	5173.680176
eco:b4486	yjiV	2004.984985	4024.260010	4926.064941
eco:b4588	ylcH	4288.129883	1103.979980	961.250000
eco:b4185	yjfM	6663.975098	5201.294922	5055.174805
eco:b2791	truC	5263.390137	5411.959961	5856.270020
eco:b2661	gabD	3436.760010	2750.669922	1612.170044
eco:b4242	mgtA	3247.550049	4415.339844	5460.799805
eco:b1480	sra	3841.989990	5241.970215	4851.839844
eco:b1889	motB	2089.084961	4011.330078	5344.685059
eco:b4506	ykgO	3069.909912	4973.049805	5020.120117
eco:b3430	glgC	2066.909912	12687.240234	8478.325195
eco:b2883	guaD	3124.155029	5918.950195	6682.540039
eco:b2177	yejA	3623.020020	5064.750000	5180.040039
eco:b0509	glxR	5912.049805	6292.560059	7092.160156
eco:b2343	yfcZ	2313.409912	2889.284912	3449.084961
eco:b3987	rpoB	2913.350098	7770.319824	2349.000000
eco:b3141	agaI	4414.430176	3956.989990	4362.959961
eco:b2029	gnd	1520.469971	6592.854980	5295.339844
eco:b0805	fiu	4283.265137	3073.834961	3205.600098
eco:b4680	ypdK	5812.419922	4075.754883	2872.824951
eco:b3260	dusB	754.789978	12682.700195	2907.350098
eco:b1950	fliR	5036.290039	5677.930176	6730.930176
eco:b0742	ybgF	4076.350098	2354.040039	1247.670044
eco:b2552	hmp	1629.285034	2821.889893	2930.979980
eco:b2400	gltX	3420.245117	5028.765137	3118.320068
eco:b1621	malX	3791.510010	4416.850098	5292.924805
eco:b0035	caiE	2916.479980	5024.370117	5537.370117
eco:b2190	yejO	3968.270020	6468.439941	8189.410156
eco:b2381	ypdB	3113.570068	4238.990234	3718.060059
eco:b2739	ygbM	3537.500000	6963.879883	6733.709961
eco:b1642	slyA	3762.600098	3480.344971	2944.294922
eco:b0452	tesB	4387.560059	3573.510010	5064.750000
eco:b3828	metR	2751.050049	2290.689941	2642.590088
eco:b2557	purL	3896.655029	4030.564941	3865.334961
eco:b2317	dedA	2260.030029	6505.640137	6089.140137
eco:b3611	yibN	3290.050049	3014.669922	2501.139893
eco:b1207	prs	4947.109863	4162.529785	1524.670044
eco:b3533	bcsA	2974.540039	4473.850098	5433.330078
eco:b1742	ves	5854.970215	6431.009766	7351.850098
eco:b4243	ridA	0.000000	0.000000	0.000000
eco:b0563	tfaX	5518.620117	3364.229980	2789.179932
eco:b2806	rlmM	4186.649902	4750.629883	4598.729980
eco:b3398	yrfF	4063.100098	4343.870117	5074.229980
eco:b1467	narY	1661.074951	3455.784912	4300.535156
eco:b0010	satP	0.000000	0.000000	0.000000
eco:b1709	btuD	3267.689941	5164.910156	4745.350098
eco:b0819	ldtB	0.000000	0.000000	0.000000
eco:b4009	rrlE	0.000000	0.000000	0.000000
eco:b1164	ycgZ	4024.364990	1767.839966	1777.964966
eco:b2377	yfdY	3372.879883	9017.570312	11516.519531
eco:b2380	ypdA	4985.240234	5049.330078	4301.330078
eco:b4334	yjiL	3413.270020	5408.370117	5231.115234
eco:b2864	glyU	6541.680176	2361.290039	1924.380005
eco:b3477	nikB	4281.859863	6245.919922	4068.574951
eco:b4406	yaeP	4829.339844	3079.899902	3299.689941
eco:b3554	yiaF	4831.520020	3453.909912	1939.400024
eco:b4647	mokA	6255.299805	4048.979980	2151.149902
eco:b0747	lysY	15149.179688	584.539978	1039.959961
eco:b1595	ynfL	3470.830078	4964.720215	4972.189941
eco:b3271	yhdZ	2079.804932	5937.720215	6697.120117
eco:b0782	moaB	2628.044922	7601.104980	3949.205078
eco:b0507	gcl	3240.860107	4364.859863	5487.629883
eco:b2572	rseA	4236.459961	5977.810059	3690.429932
eco:b2708	srlQ	0.000000	0.000000	0.000000
eco:b0845	ybjJ	2798.965088	5080.750000	7791.935059
eco:b2226	yfaQ	3631.360107	4947.109863	7477.180176
eco:b0002	thrA	5414.729980	8032.490234	6602.689941
eco:b0199	metN	5705.189941	5291.529785	6127.060059
eco:b0460	hha	3080.604980	4053.074951	1964.324951
eco:b0717	ybgP	5821.850098	5395.259766	6340.810059
eco:b2515	ispG	3322.870117	3240.020020	1562.819946
eco:b4712	agrA	0.000000	0.000000	0.000000
eco:b2975	glcA	4959.509766	3918.979980	4042.959961
eco:b2870	ygeW	2867.979980	10925.200195	5294.720215
eco:b3321	rpsJ	5246.509766	16544.025391	3151.399902
eco:b0503	mnmH	0.000000	0.000000	0.000000
eco:b0074	leuA	4685.430176	5994.424805	5725.200195
eco:b0839	dacC	4588.169922	5523.100098	6794.490234
eco:b1022	pgaC	2751.294922	5440.515137	6113.205078
eco:b0366	tauB	2789.870117	4041.344971	4529.415039
eco:b3862	yihG	6128.290039	3110.810059	3675.770020
eco:b3872	yihL	2562.344971	5069.845215	4925.865234
eco:b2182	bcr	5047.875000	6686.339844	8134.265137
eco:b2594	rluD	3539.030029	2949.439941	2189.899902
eco:b3351	kefG	3189.294922	3240.370117	5172.334961
eco:b4428	hokB	4831.879883	1887.640015	1901.819946
eco:b4541	yehK	1595.375000	4552.520020	4906.325195
eco:b4697	yrdF	2269.899902	5373.205078	6843.325195
eco:b1073	flgB	4038.739990	2835.489990	3566.969971
eco:b3571	malS	5086.879883	6613.345215	5942.915039
eco:b0922	mukF	2972.169922	2922.770020	1963.359985
eco:b1896	otsA	2716.274902	3441.010010	3990.709961
eco:b4427	micC	1539.550049	1999.500000	1296.579956
eco:b1810	yoaC	3853.510010	5549.100098	5795.964844
eco:b3182	dacB	2310.510010	4109.725098	5005.520020
eco:b2414	cysK	4397.390137	6781.810059	7418.299805
eco:b2886	ygfS	7372.919922	3457.989990	4281.200195
eco:b4045	yjbJ	3048.729980	4631.220215	4521.040039
eco:b0750	nadA	4818.279785	6724.169922	7661.279785
eco:b0905	ycaO	4133.729980	5095.649902	4391.649902
eco:b1814	sdaA	1013.369995	3528.534912	1693.859985
eco:b1475	fdnH	3812.024902	4214.310059	5498.040039
eco:b3269	yhdX	2790.949951	5935.770020	7008.705078
eco:b4007	rrsE	0.000000	0.000000	0.000000
eco:b3317	rplB	3465.350098	8578.759766	1348.579956
eco:b3729	glmS	3421.590088	4325.160156	3886.489990
eco:b1166	ariR	3613.129883	2246.030029	2139.510010
eco:b4149	blc	7070.705078	4391.015137	4950.129883
eco:b0652	gltL	3591.149902	4544.529785	6012.740234
eco:b4457	csrC	2064.774902	5760.504883	5831.410156
eco:b1600	mdtJ	2385.370117	4072.639893	5663.029785
eco:b3716	cbrB	1893.130005	10611.825195	12467.669922
eco:b0334	prpD	4693.995117	2998.175049	4217.734863
eco:b4459	ryjA	5417.259766	6029.779785	10005.080078
eco:b2153	folE	5485.919922	4040.169922	4952.600098
eco:b3369	yhfL	1594.589966	863.320007	2475.750000
eco:b0824	ybiY	6183.250000	2997.969971	3327.379883
eco:b4246	pyrL	1723.369995	7961.370117	6503.279785
eco:b4618	tisB	2429.020020	747.030029	1190.900024
eco:b1941	fliI	4719.350098	2535.810059	2555.649902
eco:b0241	phoE	3495.350098	1933.800049	1962.239990
eco:b3334	gspM	2488.435059	8570.519531	10567.785156
eco:b2988	gss	3004.620117	3994.215088	4390.834961
eco:b1586	ynfD	3418.185059	2018.560059	2076.570068
eco:b4374	yjjG	5908.770020	4258.459961	2634.590088
eco:b3568	xylH	3296.939941	6178.509766	9450.134766
eco:b1024	pgaA	4007.385010	5927.709961	6588.549805
eco:b1341	ydaM	4076.729980	5974.490234	4681.879883
